% # columns="iter, evals, sigma, 0, fitness, xbest" seed=556056, Fri Oct 18 16:06:13 2019, <python>{}</python>
1 30 0.2403670828560591 0 -0.9596371884789326 0.3694116052648205 6.522626087228758e-07 0.5966203789767137 0.7026294326041512 0.8404681046596338 0.4834899909400755 0.5956947775401953 0.600557462619848
2 60 0.2505417686380003 0 -0.9598639458485472 0.7143442914006913 0.13444641055573478 0.4417936569637062 0.8132346577516893 0.8706102039351529 0.31703236400855656 0.5677854716989005 0.11613818359826017
3 90 0.2870092515023329 0 -0.9630385490501819 0.41475162850200786 0.29700238780372734 0.5349755795660638 0.9512190562351643 0.6066842757070807 0.5648035552130787 0.805408276977284 0.030958833140844366
4 120 0.31284072135607816 0 -0.9639455782312926 0.09984981967159734 0.9997182814303188 0.7261906837480051 0.9921237083294305 0.40399258443718744 0.4202022906287954 0.5892317589473581 0.7162280157288049
5 150 0.3035178714888787 0 -0.959410430595718 0.577549892175054 0.5246242292546135 0.4902774222110632 0.7345032638161231 0.4381165147162806 0.3557007494213019 0.6158141384478534 0.2533817304233878
6 180 0.30685875951258046 0 -0.9580498864320941 0.7516992272465096 0.5995130452096091 0.994032482631587 0.7814542566940356 0.6381992351309292 0.4947854421163186 0.7284278210262797 0.15509524679381556
7 210 0.31524287349083135 0 -0.9657596374585244 0.3639194177007532 0.29827257511077093 0.6064274130328997 0.8091843956625022 0.5717885677438989 0.21034300064917522 0.6472866368492899 0.140402396946942
8 240 0.29775040576946943 0 -0.9632653063927649 0.5308471654951797 0.7894241935336065 0.679229983189662 0.8536084119082381 0.8071271381816881 0.0006490990844384965 0.7282481548652597 0.22697723064660297
9 270 0.25992312135942297 0 -0.9643990932408374 0.428542692394199 0.549314935968186 0.5204996557389593 0.8924296999181225 0.9020615366868011 0.18569231405021627 0.7729988615197148 0.11926275163093188
10 300 0.22083859726550273 0 -0.9668934237929969 0.31347200074854786 0.7777509464444841 0.7298963954932375 0.9999557425676385 0.8582284955770622 0.18627941168371648 0.7822898968897948 0.09110094341510683
11 330 0.2443400353983138 0 -0.9741496601342614 0.5714526708584835 0.8863498620340959 0.5573163866056716 0.9201073156466504 0.7821852804488814 0.14747190777780844 0.6655087980931206 0.1552376408476589
12 360 0.22574978463367207 0 -0.9727891154029742 0.4538763193483372 0.6478413427507984 0.89220139097992 0.9814461550715227 0.7602682203000721 0.32774174546564927 0.7525969461542791 0.2199135371469534
13 390 0.21274154241488313 0 -0.9682539682539683 0.06319786012143791 0.274477606039628 0.6672164243873305 0.9493589726279575 0.5139817383212043 0.1399106860300506 0.6998265658157193 0.23551214045866586
14 420 0.2153719744080349 0 -0.9691609977324263 0.5521189853193065 0.4561751902536759 0.7563295011283009 0.9882543638719887 0.5517181556202613 0.28429534213260477 0.7025496446855836 0.00036596056357419184
15 450 0.1827271759273279 0 -0.9709750566893424 0.49871306545150684 0.529070250721913 0.8912206572663294 0.8987135843524137 0.9350830528309052 0.1747036949304881 0.809359663355596 0.2702054629721173
16 480 0.14974999796126964 0 -0.9671201814058957 0.3784757533888657 0.5744923652945153 0.6019249754431117 0.9520764297955115 0.8219874664704536 0.05506862389540671 0.8023181019887113 0.09240893064529879
17 510 0.14576748847725568 0 -0.9691609977324263 0.40331915032251453 0.5159893877649332 0.6459736030335903 0.9928617214447689 0.9841942167189219 0.011022019975574698 0.809305063156185 5.3129336423033304e-05
18 540 0.14904901905575763 0 -0.9680272106410694 0.3288058503005103 0.5966378452269676 0.7506810775731367 0.9999993355379853 0.7446398501305871 0.25834413743714657 0.785961893138855 0.0697228204258528
19 570 0.15521541406534153 0 -0.972562358276644 0.2958000357778888 0.8433634764230071 0.8083689786976912 0.9928996681150336 0.9672432312454536 0.022910701402052536 0.8734647791896126 0.055010195001224324
20 600 0.17271298296308887 0 -0.9723356009070295 0.47498753899927376 0.26168187552118416 0.6066586731644396 0.999890578529251 0.8220132165525795 0.19063978516585406 0.8433375246579282 0.08229338985059774
