% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=556056, Fri Oct 18 16:06:13 2019
1 30 0.2403670828560591 1.0000437509570452 1.0 1.0 1.0000062500195313 1.0000125000781253 1.0000187501757822 1.0000250003125026 1.0000312504882864 1.0000375007031337 1.0000437509570452
2 60 0.2505417686380003 1.2419112969173534 0.8301695502427948 0.8301695502427948 0.9222695966450591 0.9359683108414374 0.9812153898361745 0.9960420910152626 1.018248741494651 1.0318515345834214 1.2419112969173534
3 90 0.2870092515023329 1.2843998494940243 0.8024488794491195 0.8024488794491195 0.8389415408325199 0.8729372180526657 0.9694931514796054 0.9863135372540971 1.031445307566199 1.1682228975739546 1.2843998494940243
4 120 0.31284072135607816 1.2502008579883686 0.765759837328762 0.765759837328762 0.7783893080376761 0.8545653243379352 0.975857364464872 1.0109880478721192 1.027526110157786 1.1696470395941536 1.2502008579883686
5 150 0.3035178714888787 1.3421282235798058 0.7152694224128522 0.7152694224128522 0.7811678601991034 0.8236943347682807 0.9533851719212356 0.9935506798589974 1.0676207635152153 1.1368432277559828 1.3421282235798058
6 180 0.30685875951258046 1.394866889803574 0.656838906601911 0.656838906601911 0.7376085782071934 0.7822476198206852 0.9459917304232957 0.9622717377465244 1.0622180577685332 1.1548686168997744 1.394866889803574
7 210 0.31524287349083135 1.377801695488293 0.6183412952785282 0.6183412952785282 0.746704952270773 0.7978293240334227 0.8675928771933266 0.9410393260464918 1.055635355564856 1.1217099690039007 1.377801695488293
8 240 0.29775040576946943 1.405981403652905 0.5168349148523002 0.5168349148523002 0.7302680818794032 0.7779571392811735 0.879005248336906 1.0079273009846728 1.037673646212481 1.1719809505336904 1.405981403652905
9 270 0.25992312135942297 1.390299426025084 0.4862968518693481 0.4862968518693481 0.7006674390192467 0.809113314072727 0.8563613716264893 0.9699045981159895 1.056484526845493 1.1839631106743271 1.390299426025084
10 300 0.22083859726550273 1.4131116486998 0.4332234191808695 0.4332234191808695 0.6675203562370662 0.7707442063993992 0.8054874877808662 0.9269807692954389 1.0339045767390544 1.1492064667062323 1.4131116486998
11 330 0.2443400353983138 1.347591603330754 0.3939315941542274 0.3939315941542274 0.6640689526063545 0.7396449792149953 0.83545705557124 0.8745188509883667 1.031637025392089 1.1185621379048099 1.347591603330754
12 360 0.22574978463367207 1.40564922188076 0.3577038185097058 0.3577038185097058 0.6501056928353163 0.715600597145808 0.783785896173465 0.8943289204281214 1.0559487436680521 1.1085305068933262 1.40564922188076
13 390 0.21274154241488313 1.3414357500371579 0.3353483291905805 0.3353483291905805 0.6313724649437997 0.6807911175628681 0.7311187798685079 0.8728666156698935 1.0619281171524804 1.0967699142993954 1.3414357500371579
14 420 0.2153719744080349 1.4154755876802179 0.3115116391494712 0.3115116391494712 0.5928196186570748 0.6698422278364969 0.7881820421437874 0.859603459035575 1.0301359603721376 1.0716166443641557 1.4154755876802179
15 450 0.1827271759273279 1.4180243763364322 0.2983729676082606 0.2983729676082606 0.5534802524165677 0.6524825467998379 0.7891831436012394 0.8298097810760031 0.9941569543656125 1.1457570217657633 1.4180243763364322
16 480 0.14974999796126964 1.3792784724960017 0.27723211776426104 0.27723211776426104 0.5545470935107049 0.6157768054225712 0.785238387027025 0.8443471697374203 0.9449849465942758 1.1226512468814926 1.3792784724960017
17 510 0.14576748847725568 1.3419271951398044 0.269609904030412 0.269609904030412 0.5194431968010791 0.6081133094893916 0.7381152297617932 0.8208005250525213 0.9028546982491453 1.1364485222541105 1.3419271951398044
18 540 0.14904901905575763 1.310084031035348 0.2542004239987078 0.2542004239987078 0.5006435247112847 0.6024954731476699 0.7308238142523941 0.8114184561470434 0.9663040716896498 1.112963889658528 1.310084031035348
19 570 0.15521541406534153 1.2998000732274535 0.24327616824483073 0.24327616824483073 0.4613374463529181 0.6163038340283131 0.7178878999045917 0.8149900391765573 0.9317734786069567 1.140930107273851 1.2998000732274535
20 600 0.17271298296308887 1.2275667563319193 0.23150732918769876 0.23150732918769876 0.429508495081092 0.6388951278014674 0.7555395083386476 0.8335968358531898 0.950548075850898 1.125915841695013 1.2275667563319193
